opponent,seed,variant,board_id,repeat,swapped,seat,result,score,turns,height,width,boards_archive_sha256,base_grid_sha256,played_grid_sha256
expander,93000,v6,2,0,1,0,win,1.0,869,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,424f4312f740e57a7828ca5915c0bef4f088ea3382ad8a85036d157ffc3e3b99
expander,93000,v6,2,0,1,1,win,1.0,240,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,424f4312f740e57a7828ca5915c0bef4f088ea3382ad8a85036d157ffc3e3b99
expander,93000,v6,3,0,0,0,win,1.0,221,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb
expander,93000,v6,3,0,0,1,win,1.0,172,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb
expander,93000,v6,3,0,1,0,win,1.0,172,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,1acd9918f67f82f9be7206d3ee8b86a56f775e69e78a9d7008e4d6b531dabd45
expander,93000,v6,3,0,1,1,win,1.0,221,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,1acd9918f67f82f9be7206d3ee8b86a56f775e69e78a9d7008e4d6b531dabd45
expander,93000,v6,4,0,0,0,win,1.0,495,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202
expander,93000,v6,4,0,0,1,win,1.0,800,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202
expander,93000,v6,4,0,1,0,win,1.0,800,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,0e44e1f1a8c51a3ed05df7c8c0361bd1ca38db41b3390ef354e4ab162c0e343d
expander,93000,v6,4,0,1,1,win,1.0,495,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,0e44e1f1a8c51a3ed05df7c8c0361bd1ca38db41b3390ef354e4ab162c0e343d
expander,93000,v6,5,0,0,0,win,1.0,231,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f
expander,93000,v6,5,0,0,1,win,1.0,683,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f
expander,93000,v6,5,0,1,0,win,1.0,683,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,00787f7d1d8507d8b96326c11356f5c6aaee4db4dbd603131a172f3875e9592e
expander,93000,v6,5,0,1,1,win,1.0,231,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,00787f7d1d8507d8b96326c11356f5c6aaee4db4dbd603131a172f3875e9592e
expander,93000,v6,6,0,0,0,win,1.0,575,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8
expander,93000,v6,6,0,0,1,win,1.0,659,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8
expander,93000,v6,6,0,1,0,win,1.0,659,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,7b32ec30aaea00400da3a5b879afb2f0d004735b353332eb07c6953e4f516212
expander,93000,v6,6,0,1,1,win,1.0,575,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,7b32ec30aaea00400da3a5b879afb2f0d004735b353332eb07c6953e4f516212
expander,93000,v6,7,0,0,0,win,1.0,499,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d
expander,93000,v6,7,0,0,1,win,1.0,311,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d
expander,93000,v6,7,0,1,0,win,1.0,311,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,bbd43e9645497854129ce4fec15e81719465b4d387a203923c5595312420f640
expander,93000,v6,7,0,1,1,win,1.0,499,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,bbd43e9645497854129ce4fec15e81719465b4d387a203923c5595312420f640
expander,93000,v9,0,0,0,0,win,1.0,505,19,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5
expander,93000,v9,0,0,0,1,win,1.0,264,19,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5
expander,93000,v9,0,0,1,0,win,1.0,264,19,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5,4de780af40bdc870961264a8a52d987c11144bd644d6b2b4381cdcb9ffa3628a
expander,93000,v9,0,0,1,1,win,1.0,505,19,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5,4de780af40bdc870961264a8a52d987c11144bd644d6b2b4381cdcb9ffa3628a
expander,93000,v9,1,0,0,0,win,1.0,487,18,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6
expander,93000,v9,1,0,0,1,win,1.0,704,18,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6
expander,93000,v9,1,0,1,0,win,1.0,704,18,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6,84fe295fb7dda6999b9593689c88cc4fbed4fd8ad125a1670b061a54f0e0f3c1
expander,93000,v9,1,0,1,1,win,1.0,487,18,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6,84fe295fb7dda6999b9593689c88cc4fbed4fd8ad125a1670b061a54f0e0f3c1
expander,93000,v9,2,0,0,0,win,1.0,549,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4
expander,93000,v9,2,0,0,1,win,1.0,893,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4
expander,93000,v9,2,0,1,0,win,1.0,893,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,424f4312f740e57a7828ca5915c0bef4f088ea3382ad8a85036d157ffc3e3b99
expander,93000,v9,2,0,1,1,win,1.0,549,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,424f4312f740e57a7828ca5915c0bef4f088ea3382ad8a85036d157ffc3e3b99
expander,93000,v9,3,0,0,0,win,1.0,562,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb
expander,93000,v9,3,0,0,1,win,1.0,211,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb
expander,93000,v9,3,0,1,0,win,1.0,211,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,1acd9918f67f82f9be7206d3ee8b86a56f775e69e78a9d7008e4d6b531dabd45
expander,93000,v9,3,0,1,1,win,1.0,562,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,1acd9918f67f82f9be7206d3ee8b86a56f775e69e78a9d7008e4d6b531dabd45
expander,93000,v9,4,0,0,0,win,1.0,461,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202
expander,93000,v9,4,0,0,1,win,1.0,751,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202
expander,93000,v9,4,0,1,0,win,1.0,751,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,0e44e1f1a8c51a3ed05df7c8c0361bd1ca38db41b3390ef354e4ab162c0e343d
expander,93000,v9,4,0,1,1,win,1.0,461,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,0e44e1f1a8c51a3ed05df7c8c0361bd1ca38db41b3390ef354e4ab162c0e343d
expander,93000,v9,5,0,0,0,win,1.0,223,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f
expander,93000,v9,5,0,0,1,win,1.0,542,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f
expander,93000,v9,5,0,1,0,win,1.0,542,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,00787f7d1d8507d8b96326c11356f5c6aaee4db4dbd603131a172f3875e9592e
expander,93000,v9,5,0,1,1,win,1.0,223,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,00787f7d1d8507d8b96326c11356f5c6aaee4db4dbd603131a172f3875e9592e
expander,93000,v9,6,0,0,0,win,1.0,860,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8
expander,93000,v9,6,0,0,1,win,1.0,807,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8
expander,93000,v9,6,0,1,0,win,1.0,807,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,7b32ec30aaea00400da3a5b879afb2f0d004735b353332eb07c6953e4f516212
expander,93000,v9,6,0,1,1,win,1.0,860,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,7b32ec30aaea00400da3a5b879afb2f0d004735b353332eb07c6953e4f516212
expander,93000,v9,7,0,0,0,win,1.0,272,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d
expander,93000,v9,7,0,0,1,win,1.0,244,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d
expander,93000,v9,7,0,1,0,win,1.0,244,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,bbd43e9645497854129ce4fec15e81719465b4d387a203923c5595312420f640
expander,93000,v9,7,0,1,1,win,1.0,272,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,bbd43e9645497854129ce4fec15e81719465b4d387a203923c5595312420f640
expander,93000,v10-v6,0,0,0,0,win,1.0,848,19,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5
expander,93000,v10-v6,0,0,0,1,win,1.0,164,19,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5
expander,93000,v10-v6,0,0,1,0,win,1.0,164,19,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5,4de780af40bdc870961264a8a52d987c11144bd644d6b2b4381cdcb9ffa3628a
expander,93000,v10-v6,0,0,1,1,win,1.0,848,19,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5,4de780af40bdc870961264a8a52d987c11144bd644d6b2b4381cdcb9ffa3628a
expander,93000,v10-v6,1,0,0,0,win,1.0,706,18,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6
expander,93000,v10-v6,1,0,0,1,win,1.0,613,18,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6
expander,93000,v10-v6,1,0,1,0,win,1.0,613,18,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6,84fe295fb7dda6999b9593689c88cc4fbed4fd8ad125a1670b061a54f0e0f3c1
expander,93000,v10-v6,1,0,1,1,win,1.0,706,18,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6,84fe295fb7dda6999b9593689c88cc4fbed4fd8ad125a1670b061a54f0e0f3c1
expander,93000,v10-v6,2,0,0,0,win,1.0,240,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4
expander,93000,v10-v6,2,0,0,1,win,1.0,869,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4
expander,93000,v10-v6,2,0,1,0,win,1.0,869,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,424f4312f740e57a7828ca5915c0bef4f088ea3382ad8a85036d157ffc3e3b99
expander,93000,v10-v6,2,0,1,1,win,1.0,240,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,424f4312f740e57a7828ca5915c0bef4f088ea3382ad8a85036d157ffc3e3b99
expander,93000,v10-v6,3,0,0,0,win,1.0,221,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb
expander,93000,v10-v6,3,0,0,1,win,1.0,172,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb
expander,93000,v10-v6,3,0,1,0,win,1.0,172,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,1acd9918f67f82f9be7206d3ee8b86a56f775e69e78a9d7008e4d6b531dabd45
expander,93000,v10-v6,3,0,1,1,win,1.0,221,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,1acd9918f67f82f9be7206d3ee8b86a56f775e69e78a9d7008e4d6b531dabd45
expander,93000,v10-v6,4,0,0,0,win,1.0,495,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202
expander,93000,v10-v6,4,0,0,1,win,1.0,800,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202
expander,93000,v10-v6,4,0,1,0,win,1.0,800,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,0e44e1f1a8c51a3ed05df7c8c0361bd1ca38db41b3390ef354e4ab162c0e343d
expander,93000,v10-v6,4,0,1,1,win,1.0,495,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,0e44e1f1a8c51a3ed05df7c8c0361bd1ca38db41b3390ef354e4ab162c0e343d
expander,93000,v10-v6,5,0,0,0,win,1.0,231,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f
expander,93000,v10-v6,5,0,0,1,win,1.0,683,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f
expander,93000,v10-v6,5,0,1,0,win,1.0,683,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,00787f7d1d8507d8b96326c11356f5c6aaee4db4dbd603131a172f3875e9592e
expander,93000,v10-v6,5,0,1,1,win,1.0,231,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,00787f7d1d8507d8b96326c11356f5c6aaee4db4dbd603131a172f3875e9592e
expander,93000,v10-v6,6,0,0,0,win,1.0,575,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8
expander,93000,v10-v6,6,0,0,1,win,1.0,659,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8
expander,93000,v10-v6,6,0,1,0,win,1.0,659,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,7b32ec30aaea00400da3a5b879afb2f0d004735b353332eb07c6953e4f516212
expander,93000,v10-v6,6,0,1,1,win,1.0,575,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,7b32ec30aaea00400da3a5b879afb2f0d004735b353332eb07c6953e4f516212
expander,93000,v10-v6,7,0,0,0,win,1.0,499,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d
expander,93000,v10-v6,7,0,0,1,win,1.0,311,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d
expander,93000,v10-v6,7,0,1,0,win,1.0,311,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,bbd43e9645497854129ce4fec15e81719465b4d387a203923c5595312420f640
expander,93000,v10-v6,7,0,1,1,win,1.0,499,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,bbd43e9645497854129ce4fec15e81719465b4d387a203923c5595312420f640
expander,93000,v10,0,0,0,0,win,1.0,505,19,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5
expander,93000,v10,0,0,0,1,win,1.0,264,19,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5
expander,93000,v10,0,0,1,0,win,1.0,264,19,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5,4de780af40bdc870961264a8a52d987c11144bd644d6b2b4381cdcb9ffa3628a
expander,93000,v10,0,0,1,1,win,1.0,505,19,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,3f5571c6aa154af12504442053a63ad1cda503025b5dc560484aa7caf27aebc5,4de780af40bdc870961264a8a52d987c11144bd644d6b2b4381cdcb9ffa3628a
expander,93000,v10,1,0,0,0,win,1.0,487,18,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6
expander,93000,v10,1,0,0,1,win,1.0,704,18,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6
